"filename", "language", "JSON", "JavaScript", "Ini", "Properties", "MS SQL", "Shell Script", "Markdown", "PHP", "Ignore", "Docker", "TypeScript", "Skill", "PostCSS", "XML", "YAML", "comment", "blank", "total"
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\invoices\src\Policies\CategoryPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 18, 10, 61
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\invoices\src\Policies\CreditNotePolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 18, 10, 61
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\invoices\src\Policies\CurrencyPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 30, 14, 93
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\invoices\src\Policies\CustomerPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 30, 14, 93
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\invoices\src\Policies\IncotermPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 30, 14, 93
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\invoices\src\Policies\InvoicePolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 18, 10, 61
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\invoices\src\Policies\PaymentPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 18, 10, 61
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\invoices\src\Policies\PaymentTermPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 30, 14, 93
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\invoices\src\Policies\ProductPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 33, 15, 101
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\invoices\src\Policies\RefundPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 18, 10, 61
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\invoices\src\Policies\TaxGroupPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 15, 9, 53
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\invoices\src\Policies\TaxPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 21, 11, 69
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\invoices\src\Policies\VendorPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 30, 14, 93
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\composer.json", "JSON", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\config\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\database\migrations\2026_04_19_000001_create_leads_leads_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\database\migrations\2026_04_19_000002_create_leads_interactions_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\database\migrations\2026_04_19_151348_add_service_id_to_leads_leads_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 6, 4, 32
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\ar\enums\interaction-type.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\ar\enums\lead-source.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\ar\enums\lead-status.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\ar\enums\lead-temperature.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\ar\filament\pages\dashboard.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\ar\filament\resources\lead.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 6, 88
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\ar\filament\resources\lead\relation-managers\interactions.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\ar\filament\widgets\leads-source-chart.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\ar\filament\widgets\leads-stats.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\ar\filament\widgets\leads-status-chart.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\ar\filament\widgets\pending-follow-ups.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\en\enums\interaction-type.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\en\enums\lead-source.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\en\enums\lead-status.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\en\enums\lead-temperature.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\en\filament\pages\dashboard.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\en\filament\resources\lead.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 6, 88
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\en\filament\resources\lead\relation-managers\interactions.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\en\filament\widgets\leads-source-chart.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\en\filament\widgets\leads-stats.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\en\filament\widgets\leads-status-chart.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\resources\lang\en\filament\widgets\pending-follow-ups.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\Enums\InteractionType.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 6, 58
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\Enums\LeadSource.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 5, 41
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\Enums\LeadStatus.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\Enums\LeadTemperature.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 5, 29
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\Filament\Pages\LeadsDashboard.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 11, 51
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\Filament\Resources\LeadResource.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 348, 0, 0, 0, 0, 0, 0, 0, 0, 22, 370
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\Filament\Resources\LeadResource\Pages\CreateLead.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\Filament\Resources\LeadResource\Pages\EditLead.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 5, 29
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\Filament\Resources\LeadResource\Pages\ListLeads.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\Filament\Resources\LeadResource\Pages\ViewLead.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 11, 64
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\Filament\Resources\LeadResource\RelationManagers\InteractionsRelationManager.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 7, 119
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\Filament\Widgets\LeadsSourceChartWidget.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 10, 47
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\Filament\Widgets\LeadsStatsWidget.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 9, 47
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\Filament\Widgets\LeadsStatusChartWidget.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 12, 54
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\Filament\Widgets\PendingFollowUpsWidget.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 7, 48
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\LeadPlugin.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 1, 8, 54
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\LeadServiceProvider.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 7, 46
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\Models\Interaction.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 11, 59
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\Models\Lead.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 18, 128
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\Policies\InteractionPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 10, 43
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\leads\src\Policies\LeadPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 14, 63
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\composer.json", "JSON", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\config\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 5, 40
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\database\factories\EquipmentCategoryFactory.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 3, 7, 42
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\database\factories\EquipmentFactory.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 3, 14, 110
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\database\factories\MaintenanceRequestFactory.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 3, 17, 139
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\database\factories\StageFactory.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 3, 6, 33
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\database\factories\TeamFactory.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 3, 6, 39
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\database\migrations\2026_05_18_000001_create_maintenance_equipment_categories_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 6, 8, 46
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\database\migrations\2026_05_18_000002_create_maintenance_stages_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 6, 6, 37
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\database\migrations\2026_05_18_000003_create_maintenance_teams_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 6, 7, 41
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\database\migrations\2026_05_18_000004_create_maintenance_equipments_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 6, 12, 79
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\database\migrations\2026_05_18_000005_create_maintenance_requests_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 6, 12, 81
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\database\migrations\2026_05_18_000006_create_maintenance_team_users_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 6, 8, 39
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\database\seeders\ActivityTypeSeeder.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 3, 6, 46
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\database\seeders\DatabaseSeeder.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 3, 4, 21
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\database\seeders\StageSeeder.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 3, 6, 66
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\database\seeders\TeamSeeder.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 3, 4, 28
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\enums\maintenance-repeat-type.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\enums\maintenance-repeat-unit.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\enums\maintenance-request-type.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\clusters\configurations.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\clusters\configurations\resources\equipment-category.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 12, 85
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\clusters\configurations\resources\equipment-category\pages\create-equipment-category.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\clusters\configurations\resources\equipment-category\pages\edit-equipment-category.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\clusters\configurations\resources\equipment-category\pages\list-equipment-categories.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\clusters\configurations\resources\equipment-category\pages\view-equipment-category.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\clusters\configurations\resources\stage.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 10, 66
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\clusters\configurations\resources\stage\pages\manage-stages.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\clusters\configurations\resources\team.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 10, 75
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\clusters\configurations\resources\team\pages\manage-teams.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\clusters\maintenance.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\clusters\maintenance\pages\calendar.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\clusters\maintenance\resources\maintenance-request.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 10, 164
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\clusters\maintenance\resources\maintenance-request\pages\create-maintenance-request.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\clusters\maintenance\resources\maintenance-request\pages\edit-maintenance-request.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\clusters\maintenance\resources\maintenance-request\pages\list-maintenance-requests.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\clusters\maintenance\resources\maintenance-request\pages\view-maintenance-request.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\resources\equipment.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 21, 195
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\resources\equipment\pages\create-equipment.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\resources\equipment\pages\edit-equipment.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\resources\equipment\pages\list-equipment.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\filament\widgets\maintenance-calendar-widget.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 8, 65
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\models\equipment-category.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\models\equipment.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\models\maintenance-request.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\models\stage.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\ar\models\team.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\en\enums\maintenance-repeat-type.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\en\enums\maintenance-repeat-unit.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\en\enums\maintenance-request-type.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\en\filament\clusters\configurations.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\en\filament\clusters\configurations\resources\equipment-category.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 12, 85
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\en\filament\clusters\configurations\resources\equipment-category\pages\create-equipment-category.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\en\filament\clusters\configurations\resources\equipment-category\pages\edit-equipment-category.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\en\filament\clusters\configurations\resources\equipment-category\pages\list-equipment-categories.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\maintenance\resources\lang\en\filament\clusters\configurations\resources\equipment-category\pages\view-equipment-category.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
